Year,Month,Day,Mean Pressure (hPa),Absolute Daily Max (deg. C),Mean (deg. C),Absolute Daily Min (deg. C),Mean Dew Point (deg. C),Mean Relative Humidity (%),Mean Amount of Cloud (%),Total Rainfall (mm),Total Bright Sunshine (hours),Prevailing Wind Direction (degrees),Mean Wind Speed (km/h)
1986,6,22,1005.3,31.8,29.3,26.7,25.4,80,72,2.3,8.8,140,23
1986,6,23,1003.6,31.5,28.9,28,26.2,85,71,4.5,7.9,110,20.9
1986,6,24,1002.3,31.8,28.7,26.3,26.2,87,74,13.3,9.5,100,24.5
1986,6,25,1001.4,29.2,26.7,25.2,25.1,91,91,65.8,0.8,120,46.9
1986,6,26,1005.2,29,28.2,26.1,25.3,85,95,10,0,210,35.8
1986,6,27,1005.7,30.5,28.5,26.9,25,81,83,3.4,2.9,190,28
1986,6,28,1004.8,31.1,29,27.4,25.2,80,67,0.8,10,190,28.3
1986,6,29,1005.1,31.8,29.4,27.8,25.4,79,59,0.5,11,220,23.1
1986,6,30,1004.4,32.9,29.9,28.1,25.4,77,44,0,11.5,230,19.4
1986,7,1,1003.2,32.8,30.2,28.4,26.1,79,72,0,9.6,230,21.9
1986,7,2,1002.4,32.6,30.4,28.9,26,77,72,Trace,8.5,240,22
1986,7,3,1002.6,30.1,27.8,25,25.5,87,79,87.3,0,200,20.5
1986,7,4,1003.7,30,27.7,24.7,25.8,90,85,126.3,0.9,180,24.2
1986,7,5,1005.8,31,29.3,27.4,25.8,82,77,3,6.5,190,24.2
1986,7,6,1006.6,31.9,29.5,28.2,25.5,79,65,Trace,8.8,220,20.7
1986,7,7,1006.9,32.5,28.7,25.4,25.7,84,62,29.5,7.1,230,13.6
1986,7,8,1005.3,31.9,28.5,27,25.8,86,68,1.6,4.1,300,5.3
1986,7,9,1002.4,32.8,29.3,26.7,25.4,80,55,0,6.9,120,9.2
1986,7,10,998.4,34.8,29.8,26.8,25.5,78,72,6.8,8.6,340,11.6
1986,7,11,988.7,30.3,27.3,25.1,23.6,81,93,53.2,0.3,340,53
1986,7,12,997.3,28.3,26.1,24.4,24.2,90,97,168.9,0,190,64.2
1986,7,13,1005.9,30.3,28.5,26.8,25.4,84,87,12.2,0.8,130,27.8
1986,7,14,1007.8,29.9,27.5,26.4,25.5,89,78,8.2,7.6,110,24.2
1986,7,15,1007.5,31.1,28.1,26.3,25,84,53,Trace,10.1,100,17.5
1986,7,16,1005.5,31.2,28.1,26.7,25.4,85,63,0.2,6.1,110,9.3
1986,7,17,1005.2,30.5,28.2,26.2,24.7,82,70,8.2,7.6,180,18.8
1986,7,18,1004.6,31.8,28.6,26.7,25.3,83,68,1.3,7.9,130,12.8
1986,7,19,1006.3,30.5,28.1,26.5,25.9,88,75,7.3,7.6,120,22.8
1986,7,20,1008,28.5,27.3,25.5,24.7,86,84,10,2.7,120,41
1986,7,21,1010.2,28.6,26.5,24.4,24,86,83,18.4,0.5,140,28.5
1986,7,22,1010.4,30.2,27.5,25.3,24.6,85,56,0,9.9,150,19.2
1986,7,23,1010.5,31.1,28.3,26.8,24.7,81,43,Trace,10.2,140,17.8
1986,7,24,1011.3,30.8,28.2,26.1,25,83,37,0.8,11.1,120,16.9
1986,7,25,1011.7,31.9,28.7,26.4,24.4,78,38,Trace,11.6,140,11.2
1986,7,26,1011.4,31.5,28.8,26.7,24.5,78,43,0.2,10.7,220,13
1986,7,27,1011.2,31.7,29,27,24.4,77,44,Trace,11.9,230,17.7
1986,7,28,1010.5,32.1,29.3,27.7,24.5,76,31,0,11.9,230,16.4
1986,7,29,1009.9,32,29.2,27.4,24.5,76,23,0,11.8,230,15.1
1986,7,30,1008.2,32.4,29.4,27.1,24.3,75,18,0,11.9,280,15.3
1986,7,31,1005.7,32.9,29.2,24.3,24.9,78,35,3.9,8.9,120,10.1
1986,8,1,1003.3,31.5,28.6,27.1,25.1,82,46,5.9,5.5,360,9.2
1986,8,2,1002.3,31.6,28.4,26.7,24,77,57,0,6,280,8.7
1986,8,3,1002.8,33.1,29.5,26.9,25,77,49,Trace,9.4,120,10.6
1986,8,4,1004.3,32.7,29.8,27.1,24.5,74,25,0,11.7,90,8.2
1986,8,5,1003.7,33.2,29.7,27.3,24.8,76,21,0,11.2,260,11.9
1986,8,6,1004.2,31.2,29.3,27.9,25.9,82,59,0,1.4,100,5.8
1986,8,7,1006.2,32.6,29.7,28.1,25.6,79,56,0.3,8.6,100,20.8
1986,8,8,1006.5,32.3,29.7,26.9,25.3,78,50,2.3,10.5,100,23.5
1986,8,9,1004.7,32.3,29.7,26.5,24.5,74,69,8.2,5.2,80,39
1986,8,10,1004.1,27.2,26.2,25.2,25,93,97,98.5,0,90,55.6
1986,8,11,1005.8,27.5,26.4,25.1,25.2,93,97,93.4,0,120,49.6
1986,8,12,1006.7,29.6,27.7,26.3,25.7,89,84,4.6,1.5,120,31.3
1986,8,13,1005.4,31.4,28.5,26.9,25.4,84,70,0,4.8,120,7.9
1986,8,14,1005.1,32.4,29.2,26.9,25.2,80,57,0,10.1,100,11.7
1986,8,15,1005.9,33.3,29.6,28,25.5,79,66,0,9.4,80,18.9
1986,8,16,1004.9,32.1,29.3,25.9,25.4,80,54,8.7,8.8,220,11.8
1986,8,17,1004.1,30.5,28.5,26.7,25,82,68,2,3.6,140,6.7
1986,8,18,1004.7,32.2,29.3,27.5,24.4,75,41,0,11.1,80,19.8
1986,8,19,1005.4,32,29.4,27.2,24.9,77,38,0.1,10.8,80,29.8
1986,8,20,1001.5,29.1,27.3,25.8,25.1,88,84,29.2,0.5,90,50.8
1986,8,21,999.3,32.5,28.5,25.4,24.8,81,87,12.7,6,300,31.8
1986,8,22,1004.6,30.6,28.5,25.7,25.3,83,73,Trace,5.6,250,9.1
1986,8,23,1007.1,29.4,27.8,25.8,25.7,89,68,6.2,0.3,90,13.3
1986,8,24,1005.5,31.7,29,26.6,25.2,81,30,Trace,8.8,20,10.3
1986,8,25,1002.4,33.3,29.6,27.8,22.3,66,82,Trace,3.8,360,22.3
1986,8,26,1001.7,31.9,29.5,28.1,23.4,70,43,0,9.6,90,26.7
1986,8,27,1000,34.1,30.3,27.4,24.2,70,13,0,10.5,300,12.7
1986,8,28,1002,32.8,30.5,28.7,23.8,68,20,0,9.7,300,11.3
1986,8,29,1004.2,32.8,30.1,28.5,25,75,38,0,5.4,90,9.7
1986,8,30,1004.9,31.4,29,26.5,25.6,82,78,2.8,3.5,190,8.3
1986,8,31,1004.9,32.1,29.6,27.8,25.2,77,67,Trace,6.3,230,16.8
1986,9,1,1004.1,32.9,30.2,28.7,26.1,79,71,Trace,6.7,260,18.6
1986,9,2,1001.9,33.8,30.3,28.4,25.8,77,71,0,5.4,270,10
1986,9,3,1001.9,32.1,29.1,26,25.5,81,69,24.6,6.8,100,16.5
1986,9,4,1000.8,29.5,27.3,26.1,25.5,90,87,29,0.8,80,46.8
1986,9,5,1004.6,29,27.7,26.1,25.2,86,84,19.2,2.2,110,52.2
1986,9,6,1009.9,29.5,27.1,24.7,25.5,91,79,47.9,6,110,31.6
1986,9,7,1011.4,29.4,26.6,24.8,25.2,92,77,65.4,5.5,110,29.9
1986,9,8,1011.7,30.4,27.8,26.7,25.3,86,64,1,9.1,110,21.7
1986,9,9,1011.7,30.4,28.2,26.9,24.9,82,44,Trace,9,130,12.8
1986,9,10,1012.7,31.1,28.6,26.7,24.6,79,39,0,8.6,230,5
1986,9,11,1012.2,31.8,29.2,27.4,24.9,78,36,0,9.3,220,9.4
1986,9,12,1011.4,31,29,27.8,24.9,78,43,0,4.8,150,11.5
1986,9,13,1011.4,31.6,28.8,26.9,23.8,75,38,0,9.5,140,7.6
1986,9,14,1010.4,31.7,29,27.2,23.5,73,30,0,10.6,130,7
1986,9,15,1009.3,31.8,29.4,27.1,24.3,75,35,0,10.5,260,11.3
1986,9,16,1008.6,31.5,27.8,25.4,25,85,76,72.1,2.9,360,12.3
1986,9,17,1007.3,30.4,27.4,24.6,20.6,67,24,0,9.2,360,20.4
1986,9,18,1005.8,29.8,27.4,25.1,17.5,55,33,0,9.8,360,32.7
1986,9,19,1003.2,30.9,27.4,24,12.5,40,74,0,8.3,350,38.8
1986,9,20,1006.5,30.7,27.1,23.6,12.2,40,29,0,10.4,10,35.5
1986,9,21,1012.6,29.9,26.9,24,17,56,36,0,10.3,100,23.2
1986,9,22,1015.2,29.8,26.9,24.7,19.5,65,21,0,10.4,90,27.2
1986,9,23,1014.6,30.5,27.3,25.1,21.3,71,16,0,10.2,90,18
1986,9,24,1013.7,30.4,27.4,25.5,20.7,68,18,0,10.5,90,30
1986,9,25,1013.5,28.4,27,25.8,20.6,69,78,Trace,0.8,90,38.1
1986,9,26,1013.9,29.6,27.3,25.9,21.6,72,59,0,10.2,90,30
1986,9,27,1014.6,29.2,27.2,26,23.1,79,69,0,6.7,100,16.6
1986,9,28,1013.7,28.8,26.4,24.4,22.9,81,80,5.5,3.6,110,14
1986,9,29,1012.3,28.7,26.3,24.3,22.7,81,64,Trace,7,80,10.8
1986,9,30,1014.8,28.7,25.9,23.9,17.7,62,75,0,2.4,360,27.8
1986,10,1,1018.1,26.2,24.4,22.5,17.2,64,68,Trace,2.7,80,34.1
1986,10,2,1019,27.4,25.2,23.4,18.4,66,46,0,9,80,37
1986,10,3,1019.6,27.4,25.3,23.6,18.6,66,32,0,10,90,39.3
1986,10,4,1018.5,27.7,25.4,23.4,19.3,69,25,0,9.4,80,29.7
1986,10,5,1016.9,28,25.6,24.1,20.6,74,37,0,8.5,90,18.2
1986,10,6,1015.8,28.9,26,24.3,19.2,68,39,0,6.6,90,13.8
1986,10,7,1014.6,27.9,25.5,23.6,19.7,71,30,0,9.4,100,24
1986,10,8,1013.3,28.2,25.6,23.8,20.6,74,36,0.2,8.2,90,24.8
1986,10,9,1014.2,28.6,26,24.5,20.7,73,52,0,7.5,80,28.5
1986,10,10,1015.8,28.7,26.4,25.2,20.8,72,90,Trace,1.9,80,34.2
1986,10,11,1017,26.7,25.1,22.7,19,70,94,1.8,0,90,28.1
1986,10,12,1016.9,26.9,24.8,23.2,19.8,74,70,Trace,7.4,90,33.6
1986,10,13,1014.9,28.8,25.1,22.7,18.9,69,49,0,9.2,80,21.4
1986,10,14,1013.1,29.9,25.7,23,18.6,67,43,0,9.8,80,14.2
1986,10,15,1012.2,30.4,26.2,23.4,19,66,63,0,10.3,80,22.9
1986,10,16,1010.5,29.7,26.8,24.6,20,67,67,Trace,5.2,60,32.4
1986,10,17,1008.5,27.5,26.7,24.9,22,76,85,3.3,0,60,66
1986,10,18,1010,26.2,25.1,24.5,23.3,90,96,25.4,0,90,66.8
1986,10,19,1015.9,26.3,25,24.3,21.1,79,83,Trace,1.8,90,59.3
1986,10,20,1016.4,27.9,25.5,23.7,20.8,75,24,0,10.6,80,40
1986,10,21,1015.7,28.4,26,24.3,22.1,79,24,0,9,70,26.4
1986,10,22,1016.9,28.1,25.9,24.7,21.7,78,78,0,4,80,42.2
1986,10,23,1018,26.5,24.6,23.6,20.2,76,81,0,4.5,80,49.9
1986,10,24,1018.2,27.3,24.9,23.6,20.8,78,74,Trace,6.7,90,35
1986,10,25,1018.4,26.6,24.9,24,21.6,82,74,0,5.6,80,34.4
1986,10,26,1014.4,27.1,25.4,24.6,22.9,86,58,Trace,6,80,14.7
1986,10,27,1010.6,28.2,25.9,24.5,22.6,82,64,Trace,6.3,210,8.5
1986,10,28,1012.3,26,23.3,21.1,21.2,88,89,30.6,0,10,26.6
1986,10,29,1020.1,22.3,20.1,18.7,13.8,67,76,0,1.2,360,49.5
1986,10,30,1021.1,23,20.2,17.3,13,63,42,0,9,90,33.3
1986,10,31,1017.9,24.1,21,17.4,13.6,63,16,0,10.5,60,20.8
1986,11,1,1014.6,25.3,22.5,20,16,68,14,0,10.4,100,12.5
1986,11,2,1014,25.2,23.2,21.7,19.4,79,41,0.1,9.3,80,25.2
1986,11,3,1014.8,26.4,23.6,21.5,19.6,79,17,0,9.6,90,10.3
1986,11,4,1016.5,25.7,23.1,20.8,16.3,66,23,Trace,8.6,90,23.5
1986,11,5,1017.4,25.3,22.9,21.4,18.1,74,34,0,8.7,90,33.9
1986,11,6,1016.3,24.3,22.5,21,17.7,74,69,0,4.8,80,31.5
1986,11,7,1014.1,26.9,24,22,20.4,81,34,0,10,90,19.3
1986,11,8,1015.9,23.6,21.6,19,16.3,72,74,0,2.7,10,42.3
1986,11,9,1017.6,22.9,19.4,16.6,8.9,52,35,0,9.7,360,41.5
1986,11,10,1018.5,22.4,19.9,16.8,10.6,56,64,0,8.3,80,32.8
1986,11,11,1018.6,21.2,18.7,16.5,16.1,85,96,11.1,0,60,35.9
1986,11,12,1016.8,22.7,21.3,19.2,17.5,79,92,0.5,1.2,70,36.8
1986,11,13,1016.4,25.2,22.8,20.8,19.6,82,83,0.5,5.3,70,30.7
1986,11,14,1015.5,26.1,23.7,22,20.1,81,81,Trace,4,70,23.1
1986,11,15,1012.8,24.1,21.6,19.2,20,91,96,31.2,0,10,40.5
1986,11,16,1012.2,19.4,17.7,16.9,16.1,91,96,29.6,0,360,45.2
1986,11,17,1015,21.7,19.1,16.8,14.5,75,85,0.3,3.5,360,36.6
1986,11,18,1017.4,19.3,17.9,16.9,16.9,94,99,19.1,0,360,32.5
1986,11,19,1017.9,18.8,17.7,17,16.6,93,99,20.2,0,360,32.1
1986,11,20,1017.4,22.8,19.8,17.6,15.1,75,52,Trace,8.9,360,31.4
1986,11,21,1018,23,20.1,17,14.3,70,22,0,9.6,10,19.5
1986,11,22,1017.3,24,21.2,18.5,15.7,71,28,0,9.6,360,18.1
1986,11,23,1017.1,23.7,21.4,19.2,17.1,77,48,0,6.7,360,11.2
1986,11,24,1018.8,25.5,21.6,19.4,16.2,72,37,0,9.1,10,27.9
1986,11,25,1022.8,20.9,19.8,18.9,14.3,71,86,Trace,0.2,10,31.9
1986,11,26,1025.4,19.2,17.7,17.1,12.5,72,89,0,0,20,30.6
1986,11,27,1025,20.3,18.1,16.3,12.2,69,38,0,8.1,10,26.8
1986,11,28,1024.2,20.8,17.8,15.5,11.4,66,13,0,9.7,360,32.7
1986,11,29,1025.2,19.5,16.8,14.5,10.2,65,80,0,0.8,360,44.5
1986,11,30,1024.5,18.4,16.3,14.5,9.6,65,78,0,2.3,360,30.6
1986,12,1,1021.8,20.8,18.3,16,12.8,71,62,0,6.5,30,28.8
1986,12,2,1021.2,20.5,18.8,17.9,16,84,98,2.1,0,10,32.4
1986,12,3,1021.8,18.4,16.6,15.2,15,91,98,35.2,0,360,40.7
1986,12,4,1021.1,21.3,17.8,14.9,8.4,55,55,0,7.9,360,26.4
1986,12,5,1019,18.8,18.1,17.3,13.7,76,83,0,0.2,80,33.5
1986,12,6,1020.4,21.6,19.9,18.7,16.8,83,91,Trace,0.3,60,20.6
1986,12,7,1023.2,20.2,18.2,17.1,15.4,84,96,1.5,0.3,10,26.1
1986,12,8,1024.1,18.9,17.3,16.1,13,76,92,0,0.1,360,23.8
1986,12,9,1024.1,20.2,17.4,15.4,11.5,69,32,0,9.3,70,18.3
1986,12,10,1022.6,19.4,16.7,14,9.9,64,6,0,9.5,80,16.6
1986,12,11,1020.3,19.1,17.4,16.2,12.5,73,36,0,9.1,80,32.6
1986,12,12,1018.3,19.6,17.8,16.6,13.5,76,17,0,9.5,80,30.2
1986,12,13,1018,21.2,18.8,16.9,15.9,84,14,0,9.2,70,14.2
1986,12,14,1017.8,22.9,20.3,17.6,16.4,79,10,0,9.2,330,5
1986,12,15,1018.5,21.6,19.8,18.6,14.7,73,24,Trace,9.3,80,34.9
1986,12,16,1019.6,19.6,18.6,18.1,14.9,79,90,Trace,1.4,70,43.4
1986,12,17,1019.6,19.8,19.1,18.3,16.1,83,95,Trace,0,70,30.9
1986,12,18,1021.1,20.4,17.7,12.9,14.9,84,70,1.3,0,360,23.5
1986,12,19,1025.1,16.6,13.3,10.1,4.3,55,10,0,9.4,360,39.9
1986,12,20,1024.8,16.6,14.1,11.7,7.2,64,3,0,9.2,70,25.2
1986,12,21,1025.4,19.5,16,13,9.5,66,11,0,9.5,70,13.1
1986,12,22,1024.7,18.7,15.8,13.1,8.7,63,15,0,9.6,10,28.6
1986,12,23,1022.2,19,16.8,14.6,12.6,77,21,0,8.1,70,22.5
1986,12,24,1020.7,22.1,18.8,16.2,13.7,74,13,0,9.3,60,11.3
1986,12,25,1020.3,22.9,19.7,17.5,15.1,75,56,0,4.2,60,17.4
1986,12,26,1022.1,18.8,17.1,16.3,15.2,89,95,5.1,0,90,45.6
1986,12,27,1023.5,20.3,17.6,16,12.1,72,48,1.4,8,10,27.3
1986,12,28,1024.1,19.8,16.4,13.8,8.1,59,7,0,9.8,90,25.9
1986,12,29,1021.7,17.5,16.2,15,11.7,75,79,0,7.1,80,40.5
1986,12,30,1019.6,20.5,18.4,16.6,15.1,81,73,0,5,70,25.3
1986,12,31,1019.8,22.6,19.9,18.7,16.8,82,47,0,7.1,40,13.4
1987,1,1,1018.2,19.8,18.6,17.4,15.5,83,65,Trace,1.1,80,30.9
1987,1,2,1015.4,21.4,19.3,18,16.9,86,89,0.1,0,60,14.6
1987,1,3,1016.3,21.3,19.4,18.2,17.8,90,91,0.2,0,70,22.6
1987,1,4,1017.1,18.2,17.2,16.4,15.9,92,96,12.2,0,80,29.8
1987,1,5,1019.6,20.5,17.3,14.5,12.4,74,13,0,10.1,10,21
1987,1,6,1022.8,19.6,17.3,16.1,12.5,74,42,0,8.4,70,30.2
1987,1,7,1024.1,21,18.6,16.3,13.5,73,32,0,9,20,12.2
1987,1,8,1023.1,20.3,17.8,15.8,11,65,5,0,9.9,10,25.5
1987,1,9,1020.8,20.6,17.6,15.1,12.5,73,17,0,9.8,60,18.6
1987,1,10,1020.9,20.5,18.2,16.9,12.6,71,60,0,4.9,70,24.5
1987,1,11,1021.2,21.3,18.5,16.9,14.1,76,24,0,9.3,80,18.2
1987,1,12,1024.4,20.1,17.3,14.3,6.3,50,3,0,9.7,10,36.5
1987,1,13,1025.9,18.7,15.6,12.5,2.5,42,4,0,10,10,28.8
1987,1,14,1023.6,17.2,15.1,12.9,7.5,61,28,0,9.8,80,36.5
1987,1,15,1022.1,19.3,16.7,14.5,12,74,46,0,7.7,70,35
1987,1,16,1021.8,21.8,18.9,16.3,14.5,76,27,0,9.6,60,17.4
1987,1,17,1020.9,22.2,19.3,17.7,15.1,77,29,0,9.5,60,17.8
1987,1,18,1019.1,19.8,18.3,17.2,14.1,77,77,Trace,2.6,80,32.8
1987,1,19,1020.3,21.3,18.2,15.9,13.4,74,67,0,3,10,24.6
1987,1,20,1021.1,16.5,15.5,14.5,10.6,73,94,0,0,70,41.7
1987,1,21,1018.8,18.6,16.8,15.2,12.7,77,84,0,4.6,70,37.6
1987,1,22,1019.2,19.3,18,16.5,14.5,80,86,0,0.2,70,32.8
1987,1,23,1020.1,23.9,20.2,18.1,17.1,83,72,0,6,60,21.3
1987,1,24,1023,19.6,16.9,14.6,10.2,65,43,0,9.2,10,30.4
1987,1,25,1026.3,17.5,14.7,12.8,5.4,54,71,0,1.1,10,29
1987,1,26,1028.6,15.1,13.2,12,3.6,52,86,0,0.1,10,27.9
1987,1,27,1028.9,17.6,13.9,10.4,4,52,27,0,9.6,360,22.4
1987,1,28,1026.8,17.4,15.4,13.4,8.8,65,45,0,7.6,80,32.5
1987,1,29,1023.5,18.6,16.8,14.8,11,69,56,0,4.9,70,30.3
1987,1,30,1024.5,22.9,19,16.3,13.8,73,41,0,6.2,40,15.6
1987,1,31,1025.6,19.3,17,15.6,12.2,74,22,0,9.4,80,40.8
1987,2,1,1024.9,16.8,15.7,14.9,11.5,77,53,0,3.6,80,34.3
1987,2,2,1025.1,21.6,17.6,14.7,12.2,72,11,0,8.7,60,15.7
1987,2,3,1027.3,20.1,16.7,14.4,6.3,52,2,0,10,10,28.3
1987,2,4,1028.7,16.9,14.5,12.1,3.8,50,2,0,10,70,28.7
1987,2,5,1024.9,17.3,14.8,13,8.4,66,17,0,9.8,80,26.1
1987,2,6,1021.7,20.2,16.7,14.2,10.7,69,4,0,10.4,70,11.5
1987,2,7,1020.4,22,18,14.8,11.3,66,8,0,10,340,3.9
1987,2,8,1021,21.2,18.6,16.7,11.8,66,22,0,10.4,70,25
1987,2,9,1019.9,21.3,19,16.4,12.6,67,74,0.6,3.3,70,28.7
1987,2,10,1017.3,22.8,20.1,18.3,17.2,84,53,Trace,5,60,14
1987,2,11,1015.9,23.8,20.9,19,18.6,87,53,0,7,50,3.9
1987,2,12,1016.1,24.1,21.1,19.4,18.9,87,67,0,2.2,220,5.8
1987,2,13,1018.5,21.6,20.4,19.5,18.3,88,82,Trace,2.9,60,17.1
1987,2,14,1018.5,22.7,20.3,18.7,17.7,85,77,0,6.5,40,20.9
1987,2,15,1018.6,24.1,21.1,19.8,18.4,85,39,0,9.5,60,17.5
1987,2,16,1019.2,21.3,19.6,18.6,16.1,81,59,0,6.5,80,35.1
1987,2,17,1017.3,22.7,20.3,18.9,17.5,85,56,0,7.6,40,19.3
1987,2,18,1018,25,21.4,19.2,18.3,83,43,0,9.6,20,13
1987,2,19,1020.4,20.3,19.2,18.3,16,82,85,Trace,2.6,80,40.8
1987,2,20,1021.6,20.4,19.1,18.4,16.2,83,90,0,3.1,80,36.1
1987,2,21,1022,19.4,18.1,17.3,15.4,84,97,0.4,0,80,33.8
1987,2,22,1020,19,17.9,17.2,15.4,85,98,0.1,0,30,21.4
1987,2,23,1018,20.4,19,17.6,16.4,85,90,0,0.6,40,21.8
1987,2,24,1017,22.2,19.9,18.7,17.4,86,85,0,1,20,8.9
1987,2,25,1019.8,19.9,18.5,17.7,15.8,84,96,Trace,0,80,40.8
1987,2,26,1017.8,17.8,16.9,16.3,15,89,95,1.3,0,90,44.5
1987,2,27,1021.2,17.3,13.4,10.8,10.8,85,92,8.8,0,10,48.2
1987,2,28,1024.6,16.8,13.3,9.6,6.6,64,46,0,7.2,70,27.9
1987,3,1,1023.8,19.2,16.6,14.6,9.2,62,80,0,0.6,70,16.2
1987,3,2,1025.5,20.2,17.7,15.4,10.4,63,34,0,8.7,80,36.1
1987,3,3,1023,19.5,17.6,16.3,12.8,74,78,0,2.2,70,34.6
1987,3,4,1019.6,21.6,19.4,18.1,16.8,85,72,0,1.6,50,16.6
1987,3,5,1017.6,25,21.4,18.9,18.5,84,60,0,7.1,20,7.3
1987,3,6,1013.5,23.2,22.2,20.7,19.6,85,82,Trace,0.4,210,22.2
1987,3,7,1011.2,24.4,23.1,21.7,20.9,88,86,Trace,0.3,180,19.6
1987,3,8,1011.8,25.6,23.8,22.5,20.9,84,86,Trace,1.5,150,24.1
1987,3,9,1011.7,24.5,23.5,22.7,21.2,87,93,Trace,0,160,18.1
1987,3,10,1012.7,26.4,23.7,22.2,20.7,84,73,0,9,130,9.7
1987,3,11,1013.2,22.8,21.7,20.4,20.2,91,91,Trace,0,90,25.3
1987,3,12,1012.9,22.1,20.9,19.5,19.2,90,92,Trace,2,20,20.8
1987,3,13,1012.2,26.4,24.1,21.8,21,83,85,0,2.5,180,14.7
1987,3,14,1011.6,27,24.7,23.7,20.9,80,85,0,5.3,230,18
1987,3,15,1012.9,24.9,22.1,19.5,20,88,89,0.4,1,100,29.2
1987,3,16,1011.7,22.3,20.5,19,19.7,95,92,57.7,0,120,27.5
1987,3,17,1011.5,23.9,21.2,19.5,20.3,95,89,126.4,0,120,27.2
1987,3,18,1012.8,22.9,21.2,20.4,20.5,96,93,10.6,0.2,90,24.1
1987,3,19,1009.3,26,23.6,21.2,21.5,88,83,Trace,5.4,180,17.6
1987,3,20,1008.9,25.4,24.4,23.1,22.5,89,88,Trace,0,170,26.3
1987,3,21,1012.1,25.4,23.5,20.9,21.9,91,90,14.8,0,170,27.6
1987,3,22,1013.2,26.4,23.3,21.2,21.6,90,88,0.1,2.4,120,23.6
1987,3,23,1010.5,26.4,25.4,24.1,22.5,84,80,0,3.3,190,25.2
1987,3,24,1010.9,25.7,25.1,24.5,22.7,87,83,0.4,0,180,20.6
1987,3,25,1017.4,25.1,17.8,13.8,16.1,90,95,23.6,0,10,48.5
1987,3,26,1021.7,16.2,14.6,13,11,79,94,Trace,0,90,40.8
1987,3,27,1018.4,18.3,16.8,15.4,14.6,87,98,Trace,0,80,45.6
1987,3,28,1017.6,19,18.4,17.8,16.8,90,100,Trace,0,70,35.3
1987,3,29,1017.2,22.4,20.5,19,19.2,92,89,Trace,1.3,40,17.8
1987,3,30,1018,25.9,22.2,20.3,20.4,90,80,Trace,4.9,40,12.6
1987,3,31,1017.7,24.8,20.8,19,19.3,91,65,Trace,3.1,80,19.3
1987,4,1,1015.8,22.7,20,18,17.2,84,78,0.1,5.3,80,32.8
1987,4,2,1013.8,22.4,20.4,17.9,18.8,91,95,1.8,1.7,70,22.1
1987,4,3,1014.8,19.6,18,16.7,15.2,84,97,Trace,0,70,23.9
1987,4,4,1013.5,18.9,18.3,17.5,16.1,87,98,0.7,0,80,41.6
1987,4,5,1010.2,21.3,19.6,18.2,19.1,97,95,46.2,0,50,28.5
1987,4,6,1010.6,20.9,20.3,19.7,19.9,98,97,137.8,0,120,32.6
1987,4,7,1011.1,21.6,20.8,20,19.9,95,91,12,0,100,19.3
1987,4,8,1012,25.4,22.2,20.8,20.3,89,73,0,8.8,30,9.5
1987,4,9,1012.3,24.2,22.3,20.7,21.2,94,87,Trace,2.6,20,6.2
1987,4,10,1011,27.2,25.1,22.9,23.1,89,89,0,1,190,13.4
1987,4,11,1010.4,28.2,26.3,24.5,23.2,83,74,0,7.5,210,17.9
1987,4,12,1013.2,26.3,21,16.6,19.7,93,99,52.8,0,80,45.2
1987,4,13,1017.7,17.6,15.8,14.2,14.4,92,100,18.2,0,90,48
1987,4,14,1018.4,15.7,15,14.2,13.7,92,99,7.3,0,10,28.1
1987,4,15,1019.2,20.2,17.3,14.4,14.3,83,91,0.9,0.9,10,20.4
1987,4,16,1019.1,22.7,19.7,18.2,16,79,70,Trace,4.1,90,26
1987,4,17,1017.8,22.9,20.3,18.6,15.4,73,72,0,6.4,90,18.6
1987,4,18,1015.8,24.4,21.6,19.2,17.5,78,24,0,10.7,20,9.1
1987,4,19,1015.6,24.7,22,20.1,17.7,78,43,0,10.8,70,22.8
1987,4,20,1014,25.6,23.2,21.6,20.2,83,86,0,5.9,50,17.4
1987,4,21,1013.3,26.5,24.1,22,21.8,87,68,0,5.1,150,6.3
1987,4,22,1013.5,28.6,25.2,22.5,22.9,87,61,Trace,7.2,250,14.7
1987,4,23,1012.3,29.4,26.3,24.5,23,83,74,0,9.6,230,18.4
1987,4,24,1012.4,29.3,26.5,24.3,23,81,56,0,11.4,150,6.3
1987,4,25,1012.1,29.7,27,25.4,23.3,81,67,0,10,150,14.2
1987,4,26,1013.7,29.8,27.2,25.4,22.8,77,65,0,7.9,230,15.8
1987,4,27,1018.3,26.3,22.3,21.5,19,81,99,Trace,0,80,38
1987,4,28,1018.1,25.2,22.6,21.3,19.2,82,75,0,3.7,90,15.8
1987,4,29,1014.8,26.2,23.1,21.4,20.1,83,69,0,5.2,80,17.3
1987,4,30,1013.2,26.8,24.2,22.7,22.2,89,83,0,4.4,70,10.5
1987,5,1,1011.2,29.4,26.3,23.7,22.8,81,74,0,10.6,200,12
1987,5,2,1009.5,29,27.4,26.5,23.8,80,83,0,5.1,220,22.2
1987,5,3,1011.8,28.8,24.9,21.3,22.5,87,84,30.6,2.3,80,29.8
1987,5,4,1014.3,22.1,21,20.1,18.4,85,96,0.9,0,80,46.6
1987,5,5,1012.8,21.9,21,19.9,20.1,94,100,1.9,0,80,28.4
1987,5,6,1011,25.7,23.1,21.4,21.8,92,90,Trace,4.7,60,14.9
